,Dataset,Subject,Retest,Ix,Fullname,Sxfm,Dxfm,Clustering,Degree,Homophilic,Homotopic
17854,UM,0026145,2,2231,UM_0026145_2,ptr,ptr,(0.4260483968523691+0j),34.59149705898705,0.9991861638181487,0.08267863334135594
17855,UM,0026145,2,2231,UM_0026145_2,ptr,combat,(0.36104697878162717+0.006816548780008141j),34.65007603251849,0.9865821962201452,0.21560420768712696
17856,UM,0026146,1,2232,UM_0026146_1,raw,raw,(0.18887317530335201+0j),15.019716548771427,0.5813905336020843,0.7399604857954102
17857,UM,0026146,1,2232,UM_0026146_1,raw,zscore,(0.12157710624082181+0.061207939613507636j),3.040396701083297,0.23231759351852516,0.49723311863186076
17858,UM,0026146,1,2232,UM_0026146_1,raw,ptr,(0.4439054052424511+0j),35.27493261455527,0.9157472086545303,0.3207393205944491
17859,UM,0026146,1,2232,UM_0026146_1,raw,combat,(0.19106677923520057+0.0016575107098938545j),14.063145490623386,0.6773911667569401,0.725176859954591
17860,UM,0026146,1,2232,UM_0026146_1,ptr,raw,(0.42553218359230294+0j),34.510715394968415,0.5813905336020843,0.7399604857954102
17861,UM,0026146,1,2232,UM_0026146_1,ptr,zscore,(0.2202627420460236+0.11172314622920336j),0.053979781480488445,0.21425458107120382,0.5269525296179355
17862,UM,0026146,1,2232,UM_0026146_1,ptr,ptr,(0.4276235023767595+0j),34.326401725112326,0.8966220853772521,0.33624284825484985
17863,UM,0026146,1,2232,UM_0026146_1,ptr,combat,(0.3704360139791234+0.0030917357860928813j),34.69893384426881,0.6480994255062648,0.7094079230325506
17864,UM,0026146,2,2233,UM_0026146_2,raw,raw,(0.17642488787681176+0j),14.166675010300002,0.5788485661315435,0.2493624342534308
17865,UM,0026146,2,2233,UM_0026146_2,raw,zscore,(0.13466554450595164+0.06830107738415998j),-3.615664039959627,0.14655701320521103,0.08600050550815252
17866,UM,0026146,2,2233,UM_0026146_2,raw,ptr,(0.41731582524932986+0j),33.67843665768194,0.8200922047052479,0.045980965344893564
17867,UM,0026146,2,2233,UM_0026146_2,raw,combat,(0.18055628246295125+0.0018203868849277062j),13.215389978140129,0.5294831584293183,0.2153054595320804
17868,UM,0026146,2,2233,UM_0026146_2,ptr,raw,(0.4243475617570232+0j),34.51071539496842,0.5788485661315435,0.2493624342534308
17869,UM,0026146,2,2233,UM_0026146_2,ptr,zscore,(0.21473267481257177+0.10967705830157902j),0.16744492180814566,0.16962133522505995,0.0625199069890866
17870,UM,0026146,2,2233,UM_0026146_2,ptr,ptr,(0.42666293282909845+0j),34.478177326459765,0.7815979808660802,0.053450606507484275
17871,UM,0026146,2,2233,UM_0026146_2,ptr,combat,(0.4120677197872502+0.002530757346221143j),34.73067669145704,0.5355381578410043,0.21650189312059454
17872,UM,0026147,1,2234,UM_0026147_1,raw,raw,(0.1610028469862735+0j),13.044981375371426,0.9815681302669247,0.8705449233759687
17873,UM,0026147,1,2234,UM_0026147_1,raw,zscore,(0.14509199482102686+0.07470383903429445j),-12.229932461758239,0.5918842403825588,0.7710409214718595
17874,UM,0026147,1,2234,UM_0026147_1,raw,ptr,(0.383465288883014+0j),31.238544474393528,0.9965295511310638,0.603267954160973
17875,UM,0026147,1,2234,UM_0026147_1,raw,combat,(0.16044763784361385+0.0024952688420990213j),12.37833639764396,0.9795374555954722,0.8691392222004856
17876,UM,0026147,1,2234,UM_0026147_1,ptr,raw,(0.42548119682260005+0j),34.51071539496841,0.9815681302669247,0.8705449233759687
17877,UM,0026147,1,2234,UM_0026147_1,ptr,zscore,(0.23946483616719688+0.11796672033255654j),0.592402050092462,0.7742713429177466,0.7707315083464898
17878,UM,0026147,1,2234,UM_0026147_1,ptr,ptr,(0.4319694632336743+0j),34.68297279410538,0.9942572107534468,0.6231995680913969
17879,UM,0026147,1,2234,UM_0026147_1,ptr,combat,(0.3923544468726103+0.0036931433156821964j),34.91030233016708,0.9812925584636075,0.8623293858576544
17880,UM,0026147,2,2235,UM_0026147_2,raw,raw,(0.19228092817004805+0j),15.149791947599997,0.8130074401223304,0.9942532234563524
17881,UM,0026147,2,2235,UM_0026147_2,raw,zscore,(0.18082477149353848+0.08437817556591135j),4.945629914142723,0.5014060068778585,0.9923069685243986
17882,UM,0026147,2,2235,UM_0026147_2,raw,ptr,(0.4508942479353187+0j),36.03432165318958,0.9330963792808527,0.9836639053811991
17883,UM,0026147,2,2235,UM_0026147_2,raw,combat,(0.19158414542326654+0.002312214198316245j),14.319684747506306,0.8655287740402902,0.9964999306962632
17884,UM,0026147,2,2235,UM_0026147_2,ptr,raw,(0.4278142584764051+0j),34.51071539496842,0.8130074401223304,0.9942532234563524
17885,UM,0026147,2,2235,UM_0026147_2,ptr,zscore,(0.27410912930114545+0.13037393599999428j),0.47777251531383425,0.4795312016263859,0.9900580511604808
17886,UM,0026147,2,2235,UM_0026147_2,ptr,ptr,(0.43252273348127823+0j),34.79409348804737,0.9226878416444072,0.9856150479024701
17887,UM,0026147,2,2235,UM_0026147_2,ptr,combat,(0.4058045376489616+0.004477684149802194j),34.87293141525129,0.8483161214973961,0.9954733710246586
17888,UM,0026148,1,2236,UM_0026148_1,raw,raw,(0.1787370864087468+0j),13.398434389701427,0.9998299579953979,0.9050852139554371
17889,UM,0026148,1,2236,UM_0026148_1,raw,zscore,(0.15659021604822365+0.08260787024927342j),-9.256926189367276,0.9934660902348416,0.6951383865422961
17890,UM,0026148,1,2236,UM_0026148_1,raw,ptr,(0.3936395030888701+0j),32.16711590296496,0.9999980710911827,0.5975487279154932
17891,UM,0026148,1,2236,UM_0026148_1,raw,combat,(0.1866371158431423+0.0025322690643818768j),12.69772855909718,0.9996204022499324,0.8945019786543925
17892,UM,0026148,1,2236,UM_0026148_1,ptr,raw,(0.4233183255201493+0j),34.51071539496843,0.9998299579953979,0.9050852139554371
17893,UM,0026148,1,2236,UM_0026148_1,ptr,zscore,(0.24432109267923963+0.12802683802579395j),-0.24777533692057996,0.9975617628515321,0.7236991143760203
17894,UM,0026148,1,2236,UM_0026148_1,ptr,ptr,(0.4245082614378121+0j),34.525233481090105,0.9999961769093763,0.6541735641915352
17895,UM,0026148,1,2236,UM_0026148_1,ptr,combat,(0.3843087449423256+0.003069594427297483j),34.726463094722085,0.9997793338872795,0.899506359376621
17896,UM,0026148,2,2237,UM_0026148_2,raw,raw,(0.16829599512953689+0j),13.564575102799997,0.9503557106101038,0.9720763552842864
17897,UM,0026148,2,2237,UM_0026148_2,raw,zscore,(0.12723464788793049+0.0654793255828534j),-7.74457812482766,0.7347895086242455,0.8256172786761048
17898,UM,0026148,2,2237,UM_0026148_2,raw,ptr,(0.39250163593827725+0j),32.23980233602875,0.9967105537723212,0.6572450306902944
17899,UM,0026148,2,2237,UM_0026148_2,raw,combat,(0.1821461226094962+0.0033338097453452886j),12.812418742028123,0.893682700148491,0.9099904255816259
17900,UM,0026148,2,2237,UM_0026148_2,ptr,raw,(0.42457930764768137+0j),34.510715394968415,0.9503557106101038,0.9720763552842864
17901,UM,0026148,2,2237,UM_0026148_2,ptr,zscore,(0.24073352417780655+0.12263370006734366j),-0.4090836224824236,0.719757963934804,0.8905368260845063
17902,UM,0026148,2,2237,UM_0026148_2,ptr,ptr,(0.4227501317152785+0j),34.39780398251049,0.9960574579702277,0.7010171704261321
17903,UM,0026148,2,2237,UM_0026148_2,ptr,combat,(0.3922882229441778+0.004849007129136667j),34.69789645197632,0.9124218071744404,0.9314564542800849
17904,UM,0026149,1,2238,UM_0026149_1,raw,raw,(0.2235330935965668+0j),17.507376095820003,0.841402104004644,0.8565566205751054
17905,UM,0026149,1,2238,UM_0026149_1,raw,zscore,(0.1590012021506428+0.06550822573307234j),22.29771438340458,0.5517954105394297,0.6236497020736687
17906,UM,0026149,1,2238,UM_0026149_1,raw,ptr,(0.4990685922159395+0j),39.47403414195867,0.9654497998236293,0.5410253854412538
17907,UM,0026149,1,2238,UM_0026149_1,raw,combat,(0.21958177912911042+0.0031609184529602288j),16.518134752525008,0.8296884336177968,0.7883839401337294
17908,UM,0026149,1,2238,UM_0026149_1,ptr,raw,(0.4292513476742861+0j),34.51071539496842,0.841402104004644,0.8565566205751054
17909,UM,0026149,1,2238,UM_0026149_1,ptr,zscore,(0.25056902469582815+0.11120605986326201j),-0.2310012629938011,0.5425144555660366,0.6607374066919929
17910,UM,0026149,1,2238,UM_0026149_1,ptr,ptr,(0.4274610509285486+0j),34.33990931416485,0.963700026659223,0.4899687275288453
17911,UM,0026149,1,2238,UM_0026149_1,ptr,combat,(0.39068010892431687+0.005723231173578526j),34.699065606883444,0.8600217015398985,0.7882853817990583
17912,UM,0026149,2,2239,UM_0026149_2,raw,raw,(0.20649030956811582+0j),16.229282953542864,0.707109661351238,0.9669701787647869
17913,UM,0026149,2,2239,UM_0026149_2,raw,zscore,(0.15299447450975817+0.07345160515053799j),12.609096420725818,0.24909176034400143,0.8733241715486577
17914,UM,0026149,2,2239,UM_0026149_2,raw,ptr,(0.48032410464727865+0j),38.10655884995507,0.8102331731057395,0.8279337991852175
17915,UM,0026149,2,2239,UM_0026149_2,raw,combat,(0.20839083207523146+0.0028941120878907623j),15.310624316011618,0.661421800487472,0.9371966710906994
17916,UM,0026149,2,2239,UM_0026149_2,ptr,raw,(0.42407245321616466+0j),34.51071539496842,0.707109661351238,0.9669701787647869
17917,UM,0026149,2,2239,UM_0026149_2,ptr,zscore,(0.2277061604792551+0.1092343891019066j),0.20067616466795626,0.21062128216124143,0.8686687836428963
17918,UM,0026149,2,2239,UM_0026149_2,ptr,ptr,(0.4268755251019198+0j),34.56356367039114,0.7402310938043548,0.8487191412341866
17919,UM,0026149,2,2239,UM_0026149_2,ptr,combat,(0.3737316258664369+0.0054275418329742765j),34.68502945539257,0.664489973544795,0.9309604056402059
17920,UM,0026150,1,2240,UM_0026150_1,raw,raw,(0.19276390799256454+0j),14.934421836000002,0.029511069773297035,0.9594561401130064
17921,UM,0026150,1,2240,UM_0026150_1,raw,zscore,(0.15140540267028793+0.07129889438308831j),1.9990010260869886,0.00013328195283148395,0.8840245127027122
17922,UM,0026150,1,2240,UM_0026150_1,raw,ptr,(0.4415528562683851+0j),35.126504941599286,0.07825423246019182,0.7927973930728229
17923,UM,0026150,1,2240,UM_0026150_1,raw,combat,(0.1934609181230648+0.0022669255277933164j),14.164280002493904,0.041372668855573995,0.9331489418827084
17924,UM,0026150,1,2240,UM_0026150_1,ptr,raw,(0.4264930738388574+0j),34.51071539496843,0.029511069773297035,0.9594561401130064
17925,UM,0026150,1,2240,UM_0026150_1,ptr,zscore,(0.23010728392930058+0.10957643645571442j),0.12035270370739803,0.0002318752674130985,0.8940045958002979
17926,UM,0026150,1,2240,UM_0026150_1,ptr,ptr,(0.42929916195443224+0j),34.38550773536957,0.06912469717204826,0.8167273027022468
17927,UM,0026150,1,2240,UM_0026150_1,ptr,combat,(0.3749630284005948+0.00297223956535487j),34.728321493209805,0.04066922345579747,0.9370284092097507
17928,UM,0026150,2,2241,UM_0026150_2,raw,raw,(0.19862660037431354+0j),15.528804238685714,0.7987849812805777,0.8219599474882526
17929,UM,0026150,2,2241,UM_0026150_2,raw,zscore,(0.14842592458171858+0.06702682552683553j),7.208315564388177,0.5197043194776977,0.7218746559103854
17930,UM,0026150,2,2241,UM_0026150_2,raw,ptr,(0.45629951855335005+0j),36.37547169811321,0.9495049331971623,0.608049715571875
17931,UM,0026150,2,2241,UM_0026150_2,raw,combat,(0.1936895320312479+0.0026370909879218254j),14.771150594748057,0.8462670041401841,0.7953609947055456
17932,UM,0026150,2,2241,UM_0026150_2,ptr,raw,(0.4285524206120336+0j),34.51071539496843,0.7987849812805777,0.8219599474882526
17933,UM,0026150,2,2241,UM_0026150_2,ptr,zscore,(0.24685699443649065+0.11398244867547856j),0.2579623914807079,0.5301902651339092,0.693228382617034
17934,UM,0026150,2,2241,UM_0026150_2,ptr,ptr,(0.4336924040678693+0j),34.54533549622054,0.9537578742234949,0.6308022147446005
17935,UM,0026150,2,2241,UM_0026150_2,ptr,combat,(0.38174174750129974+0.00457475319428702j),34.73436467928392,0.8389069894622488,0.7536253080291997
17936,UM,0026151,1,2242,UM_0026151_1,raw,raw,(0.17037447711718146+0j),13.57270624033143,0.6086094454503731,0.6230034154059404
17937,UM,0026151,1,2242,UM_0026151_1,raw,zscore,(0.16342732419577952+0.08204338067520016j),-8.541939942141493,0.1657107441691702,0.40988004193955707
17938,UM,0026151,1,2242,UM_0026151_1,raw,ptr,(0.39424184671933854+0j),32.17142857142857,0.8583049227554358,0.2686351738399143
17939,UM,0026151,1,2242,UM_0026151_1,raw,combat,(0.17086642020466764+0.0028263682693867643j),12.819769778202469,0.6550004118614356,0.5427791654308616
17940,UM,0026151,1,2242,UM_0026151_1,ptr,raw,(0.4250532269947865+0j),34.51071539496843,0.6086094454503731,0.6230034154059404
17941,UM,0026151,1,2242,UM_0026151_1,ptr,zscore,(0.23025407582118876+0.113986384644023j),0.07270131515248413,0.2215094680831119,0.33049033629193014
17942,UM,0026151,1,2242,UM_0026151_1,ptr,ptr,(0.43127791105519037+0j),34.59757798934015,0.8360126186408017,0.29114234810416706
17943,UM,0026151,1,2242,UM_0026151_1,ptr,combat,(0.3990669081636137+0.004132121485138753j),34.818636857482005,0.6316878320141988,0.4903083177345155
17944,UM,0026151,2,2243,UM_0026151_2,raw,raw,(0.19215843569360005+0j),14.586079641314287,0.6464492173610124,0.9999551388018875
17945,UM,0026151,2,2243,UM_0026151_2,raw,zscore,(0.1449812301414295+0.07276455058190034j),-0.8202671494589853,0.2932307605699908,0.9998141547168201
17946,UM,0026151,2,2243,UM_0026151_2,raw,ptr,(0.4293215688128547+0j),34.346810422282125,0.8938961465982596,0.9987751486399608
17947,UM,0026151,2,2243,UM_0026151_2,raw,combat,(0.1837076507542587+0.0023488419631968495j),13.758180328251607,0.6793309464854994,0.9998131852379286
17948,UM,0026151,2,2243,UM_0026151_2,ptr,raw,(0.42640864012204993+0j),34.51071539496842,0.6464492173610124,0.9999551388018875
17949,UM,0026151,2,2243,UM_0026151_2,ptr,zscore,(0.23089407546105828+0.11478626022615315j),-0.3438061066490149,0.28084769194471526,0.9998455652339704
17950,UM,0026151,2,2243,UM_0026151_2,ptr,ptr,(0.42760771490141924+0j),34.35976165698619,0.8681225770703727,0.9988854861561743
17951,UM,0026151,2,2243,UM_0026151_2,ptr,combat,(0.3720924890600435+0.0029393802503356148j),34.73838141508445,0.6740067675517677,0.9997888208873563
17952,UM,0026152,1,2244,UM_0026152_1,raw,raw,(0.18816746105676227+0j),14.797182510800004,0.9443897005705447,0.7604960442661866
17953,UM,0026152,1,2244,UM_0026152_1,raw,zscore,(0.14545579549809465+0.0721360641998414j),0.6528077629973071,0.6327078674506483,0.5260040317282929
17954,UM,0026152,1,2244,UM_0026152_1,raw,ptr,(0.4423557131264897+0j),35.20368373764601,0.9889290015269485,0.34122371760428505
17955,UM,0026152,1,2244,UM_0026152_1,raw,combat,(0.19176308642808038+0.00229337009319671j),13.896157885885508,0.9114536956453567,0.7354126602389903
17956,UM,0026152,1,2244,UM_0026152_1,ptr,raw,(0.42511990376195824+0j),34.51071539496843,0.9443897005705447,0.7604960442661866
17957,UM,0026152,1,2244,UM_0026152_1,ptr,zscore,(0.23962706698785624+0.11868072317091172j),0.24978398019670187,0.7662553719771055,0.5547744118261326
17958,UM,0026152,1,2244,UM_0026152_1,ptr,ptr,(0.43162144475986874+0j),34.53346016493109,0.9864202476184654,0.32495556321604535
17959,UM,0026152,1,2244,UM_0026152_1,ptr,combat,(0.408783232061156+0.0037916179435044097j),34.74254587669501,0.9306105415513587,0.7083573615331191
17960,UM,0026152,2,2245,UM_0026152_2,raw,raw,(0.16923921034834805+0j),13.740866432,0.9604387050412856,0.8989058400183201
17961,UM,0026152,2,2245,UM_0026152_2,raw,zscore,(0.13458168194866257+0.07083698916406343j),-6.4306245232705255,0.5218607593189926,0.8094075244437444
17962,UM,0026152,2,2245,UM_0026152_2,raw,ptr,(0.4099008439401782+0j),32.96513926325247,0.9883382421218786,0.6549904306087739
17963,UM,0026152,2,2245,UM_0026152_2,raw,combat,(0.17388950815253715+0.0024425651877733384j),12.89636530146793,0.9504754773071528,0.8815799838195715
17964,UM,0026152,2,2245,UM_0026152_2,ptr,raw,(0.4243301482868101+0j),34.510715394968436,0.9604387050412856,0.8989058400183201
17965,UM,0026152,2,2245,UM_0026152_2,ptr,zscore,(0.2297826307617304+0.12087094441162018j),0.1664559637176679,0.7441537413393129,0.82509147953762
17966,UM,0026152,2,2245,UM_0026152_2,ptr,ptr,(0.42780296294065084+0j),34.54480077664199,0.9863372446167573,0.659181094337119
17967,UM,0026152,2,2245,UM_0026152_2,ptr,combat,(0.3903200924329791+0.0037263736628201163j),34.71356213268275,0.9502850041782052,0.8908550697227189
17968,UM,0026153,1,2246,UM_0026153_1,raw,raw,(0.16522793641179584+0j),13.597949536077143,0.8622305505780684,0.625715482901136
17969,UM,0026153,1,2246,UM_0026153_1,raw,zscore,(0.15284224042491526+0.07921535119229303j),-7.844631903230183,0.6087335502008983,0.4848790145730513
17970,UM,0026153,1,2246,UM_0026153_1,raw,ptr,(0.39370174727118873+0j),32.10808625336927,0.9858302361193564,0.3463589004670138
17971,UM,0026153,1,2246,UM_0026153_1,raw,combat,(0.16716085374813186+0.0026160483473767603j),12.892272821907065,0.8501212050407199,0.605821817787705
17972,UM,0026153,1,2246,UM_0026153_1,ptr,raw,(0.4246037064703824+0j),34.51071539496842,0.8622305505780684,0.625715482901136
17973,UM,0026153,1,2246,UM_0026153_1,ptr,zscore,(0.23814109700166555+0.12242021496315204j),-0.001558909147330618,0.6358679831339298,0.4061791817198988
17974,UM,0026153,1,2246,UM_0026153_1,ptr,ptr,(0.42649272823672085+0j),34.38036545377161,0.9852305262906321,0.2951240168210776
17975,UM,0026153,1,2246,UM_0026153_1,ptr,combat,(0.37009778989926995+0.0038471162403242703j),34.792759214110106,0.8497537966728563,0.5621627924111235
17976,UM,0026153,2,2247,UM_0026153_2,raw,raw,(0.19014563529622053+0j),14.902040143085713,0.17121844317132162,0.5612236788609467
17977,UM,0026153,2,2247,UM_0026153_2,raw,zscore,(0.1171833927366245+0.05599507806690492j),2.0374351755759377,0.007152739640162535,0.33049033629193014
17978,UM,0026153,2,2247,UM_0026153_2,raw,ptr,(0.4294673224632134+0j),34.67106918238994,0.3745621163738715,0.24217547215148566
17979,UM,0026153,2,2247,UM_0026153_2,raw,combat,(0.186156273710454+0.0018394240855212146j),13.957975273363274,0.19738423730876592,0.5429141802119897
17980,UM,0026153,2,2247,UM_0026153_2,ptr,raw,(0.4250043749659875+0j),34.51071539496843,0.17121844317132162,0.5612236788609467
17981,UM,0026153,2,2247,UM_0026153_2,ptr,zscore,(0.226718384941474+0.11082046819221311j),-0.17579997585368543,0.01053216340876773,0.3375507167574069
17982,UM,0026153,2,2247,UM_0026153_2,ptr,ptr,(0.42572067853946316+0j),34.3745568468681,0.3840469219913721,0.2239087252482837
17983,UM,0026153,2,2247,UM_0026153_2,ptr,combat,(0.39871296526829386+0.002788570725235998j),34.73115809305045,0.17643367239061208,0.5241065639753923
17984,UM,0026154,1,2248,UM_0026154_1,raw,raw,(0.20294602168669001+0j),16.440121713685716,0.9096124182964637,0.6371391120617841
17985,UM,0026154,1,2248,UM_0026154_1,raw,zscore,(0.15052830593693878+0.07153956521942131j),12.40531559289515,0.44866001690949947,0.3632759741986181
17986,UM,0026154,1,2248,UM_0026154_1,raw,ptr,(0.47954955758183004+0j),37.91590296495956,0.9073935468309372,0.34447694561114584
17987,UM,0026154,1,2248,UM_0026154_1,raw,combat,(0.2196531679777388+0.0018771671183174454j),15.293876836815636,0.9358332757823721,0.5223441741957022
17988,UM,0026154,1,2248,UM_0026154_1,ptr,raw,(0.42512053931588906+0j),34.51071539496842,0.9096124182964637,0.6371391120617841
17989,UM,0026154,1,2248,UM_0026154_1,ptr,zscore,(0.22212399863758225+0.10584834698686901j),-0.2340203387977134,0.4911255470320667,0.3509583462472802
17990,UM,0026154,1,2248,UM_0026154_1,ptr,ptr,(0.42853782522565587+0j),34.25749022296472,0.8851274181735925,0.3624435266633792
17991,UM,0026154,1,2248,UM_0026154_1,ptr,combat,(0.39675427606528746+0.002812870656061071j),34.65714989168736,0.92534024754567,0.5403480700044955
17992,UM,0026154,2,2249,UM_0026154_2,raw,raw,(0.1982260538087511+0j),15.617258323599998,0.5916646305475854,0.9757611354139304
17993,UM,0026154,2,2249,UM_0026154_2,raw,zscore,(0.13131145565409394+0.06368771532197989j),7.161985579947553,0.1634284691634273,0.9582253270388527
17994,UM,0026154,2,2249,UM_0026154_2,raw,ptr,(0.4537321267393508+0j),36.35354896675651,0.7458711570009148,0.934705795067711
17995,UM,0026154,2,2249,UM_0026154_2,raw,combat,(0.20036730015193166+0.0024739576798888264j),14.630481002578414,0.6020629766883867,0.9730332497277088
17996,UM,0026154,2,2249,UM_0026154_2,ptr,raw,(0.4258796299953257+0j),34.51071539496842,0.5916646305475854,0.9757611354139304
17997,UM,0026154,2,2249,UM_0026154_2,ptr,zscore,(0.22650488420903392+0.11128043719126708j),0.13945816744469985,0.17446218505072858,0.9490972654216301
17998,UM,0026154,2,2249,UM_0026154_2,ptr,ptr,(0.42920456739139684+0j),34.48372944056268,0.7524660404669911,0.9261843190528819
17999,UM,0026154,2,2249,UM_0026154_2,ptr,combat,(0.40327967255253083+0.004268627571880503j),34.78668252229534,0.5918684236057516,0.9626686893660642
18000,UM,0026155,1,2250,UM_0026155_1,raw,raw,(0.1664346506378489+0j),13.39107916153429,0.984247985393713,0.07556039969873601
18001,UM,0026155,1,2250,UM_0026155_1,raw,zscore,(0.15217218343462097+0.07851228427032704j),-9.117350535097762,0.6828939241321058,0.017084113699987302
18002,UM,0026155,1,2250,UM_0026155_1,raw,ptr,(0.3825065087611943+0j),31.668643306379163,0.9939700037542004,0.010520794019542366
18003,UM,0026155,1,2250,UM_0026155_1,raw,combat,(0.16340189725355017+0.00390515199092699j),12.755693568553525,0.9646579053364436,0.04748195782047959
18004,UM,0026155,1,2250,UM_0026155_1,ptr,raw,(0.42526882181991743+0j),34.51071539496843,0.984247985393713,0.07556039969873601
18005,UM,0026155,1,2250,UM_0026155_1,ptr,zscore,(0.2274794450269667+0.11650896146488694j),0.12607553534357382,0.8817910296263594,0.0111500845501076
18006,UM,0026155,1,2250,UM_0026155_1,ptr,ptr,(0.42868060990694357+0j),34.62629096308427,0.9931113519719301,0.011118918478113188
18007,UM,0026155,1,2250,UM_0026155_1,ptr,combat,(0.37472563717443513+0.00521822442216186j),34.72976707180429,0.9811442330825598,0.0559804125368936
18008,UM,0026155,2,2251,UM_0026155_2,raw,raw,(0.18327536800458544+0j),14.835531818714282,0.5776000553806112,0.3050106418795636
18009,UM,0026155,2,2251,UM_0026155_2,raw,zscore,(0.13726504361186107+0.06540775009885925j),2.4874372548113297,0.11135525358991943,0.13709059663358503
18010,UM,0026155,2,2251,UM_0026155_2,raw,ptr,(0.4342283516604895+0j),35.0292902066487,0.8104519633665603,0.11883592637266055
18011,UM,0026155,2,2251,UM_0026155_2,raw,combat,(0.181667100034136+0.00270020564139668j),14.166743666706822,0.5773786072790302,0.21971112493795547
18012,UM,0026155,2,2251,UM_0026155_2,ptr,raw,(0.42662102275939534+0j),34.510715394968436,0.5776000553806112,0.3050106418795636
18013,UM,0026155,2,2251,UM_0026155_2,ptr,zscore,(0.24273859673524345+0.11712324197545393j),0.35281040367933014,0.1459458557968949,0.12139704846917942
18014,UM,0026155,2,2251,UM_0026155_2,ptr,ptr,(0.42919991124063617+0j),34.67127636274306,0.8115429916788244,0.10826769801261199
18015,UM,0026155,2,2251,UM_0026155_2,ptr,combat,(0.37354230149058465+0.004598586152950079j),34.82594869049528,0.625503533706102,0.22213586900283355
18016,UM,0026156,1,2252,UM_0026156_1,raw,raw,(0.17048162297584216+0j),14.183480741657144,0.9822752012107712,0.43693178893928003
18017,UM,0026156,1,2252,UM_0026156_1,raw,zscore,(0.14327962199266092+0.07270666293523621j),-3.705032075647321,0.8152566564363541,0.26073012215982394
18018,UM,0026156,1,2252,UM_0026156_1,raw,ptr,(0.42525826661626964+0j),33.979335130278535,0.997296325275856,0.16795291366894255
18019,UM,0026156,1,2252,UM_0026156_1,raw,combat,(0.17224675578435125+0.0023015693133159893j),13.373948735245254,0.9682050489403379,0.32851936956159666
18020,UM,0026156,1,2252,UM_0026156_1,ptr,raw,(0.4257599622929667+0j),34.51071539496842,0.9822752012107712,0.43693178893928003
18021,UM,0026156,1,2252,UM_0026156_1,ptr,zscore,(0.2316829761695331+0.1167654851065999j),0.2312497098253917,0.9115576541708386,0.2026877953332492
18022,UM,0026156,1,2252,UM_0026156_1,ptr,ptr,(0.4327472364147434+0j),34.70908179935414,0.9968198843066446,0.16582684436794393
18023,UM,0026156,1,2252,UM_0026156_1,ptr,combat,(0.37414447563129977+0.003439745554354318j),34.702425547007266,0.9811814079153277,0.31782481384264616
18024,UM,0026156,2,2253,UM_0026156_2,raw,raw,(0.16520727807008875+0j),13.759261705094287,0.9951623364046494,0.731162351096183
18025,UM,0026156,2,2253,UM_0026156_2,raw,zscore,(0.14867516666126146+0.07826606260836902j),-6.148785803239877,0.903392881721572,0.47985939435600755
18026,UM,0026156,2,2253,UM_0026156_2,raw,ptr,(0.4087313244354+0j),33.04699011680144,0.999462506494825,0.35976501701953484
18027,UM,0026156,2,2253,UM_0026156_2,raw,combat,(0.1721964493737342+0.0022980009663028786j),12.939800269212114,0.9976082174616819,0.5531596818159428
18028,UM,0026156,2,2253,UM_0026156_2,ptr,raw,(0.4244810597749304+0j),34.51071539496842,0.9951623364046494,0.731162351096183
18029,UM,0026156,2,2253,UM_0026156_2,ptr,zscore,(0.22931912065078552+0.11975120218638813j),-0.10558175654581657,0.9486723232021095,0.4598207548865399
18030,UM,0026156,2,2253,UM_0026156_2,ptr,ptr,(0.4253202558960926+0j),34.55967080421869,0.9995675376226502,0.4352548761106386
18031,UM,0026156,2,2253,UM_0026156_2,ptr,combat,(0.39270917023559687+0.0031801432195016394j),34.692723262397685,0.9974401600495038,0.5738048710178534
18032,UM,0026157,1,2254,UM_0026157_1,raw,raw,(0.1836824154311513+0j),14.870085887485716,0.27576375763005173,0.7859122695104777
18033,UM,0026157,1,2254,UM_0026157_1,raw,zscore,(0.1455283681520458+0.07356875877904955j),2.028761232520685,0.027817725602893122,0.4545551608421798
18034,UM,0026157,1,2254,UM_0026157_1,raw,ptr,(0.43206244618260836+0j),34.94950584007188,0.5190931995874456,0.3725731937440599
18035,UM,0026157,1,2254,UM_0026157_1,raw,combat,(0.19240786610137076+0.0025996236244139807j),13.978191261575253,0.24370437634519182,0.703019284053306
18036,UM,0026157,1,2254,UM_0026157_1,ptr,raw,(0.4244511983967194+0j),34.51071539496843,0.27576375763005173,0.7859122695104777
18037,UM,0026157,1,2254,UM_0026157_1,ptr,zscore,(0.22908927023230768+0.11808274704537088j),0.05887255368921165,0.036239904096479564,0.4644170626049103
18038,UM,0026157,1,2254,UM_0026157_1,ptr,ptr,(0.42964737179275053+0j),34.64973592328471,0.45256093160501865,0.4133884482063396
18039,UM,0026157,1,2254,UM_0026157_1,ptr,combat,(0.41317903676716516+0.004364696142309318j),34.82159504230772,0.29153769455277057,0.7268774273403448
18040,UM,0026157,2,2255,UM_0026157_2,raw,raw,(0.19476654302025154+0j),15.32407029092286,0.9765551823677651,0.9445649165887388
18041,UM,0026157,2,2255,UM_0026157_2,raw,zscore,(0.1470095475565595+0.0709512620139815j),5.43160116156402,0.8386011187627025,0.8186138510259938
18042,UM,0026157,2,2255,UM_0026157_2,raw,ptr,(0.4539734469367902+0j),36.18957771787961,0.9969747025827307,0.7679417880323658
