,Sxfm,Dxfm,Dataset1,Dataset2,Average
3261,ptr,raw,IPCAS_6,SWU3,0.4930102199281204
3262,ptr,raw,IPCAS_6,SWU4,0.4929018754357134
3263,ptr,raw,IPCAS_6,UPSM_1,0.4930095821730386
3264,ptr,raw,IPCAS_6,UWM,0.4930089830697804
3265,ptr,raw,IPCAS_6,Utah1,0.49301021992812016
3266,ptr,raw,IPCAS_6,XHCUMS,0.49301021992812033
3267,ptr,raw,IPCAS_7,BMB_1,0.4930094349987889
3268,ptr,raw,IPCAS_7,BNU1,0.4930093903280143
3269,ptr,raw,IPCAS_7,BNU2,0.4930094289140657
3270,ptr,raw,IPCAS_7,BNU3,0.4930095013308456
3271,ptr,raw,IPCAS_7,HNU1,0.4930097561062426
3272,ptr,raw,IPCAS_7,IACAS_1,0.4930091733556788
3273,ptr,raw,IPCAS_7,IBATRT,0.49300936958801156
3274,ptr,raw,IPCAS_7,IPCAS_1,0.49300861298618276
3275,ptr,raw,IPCAS_7,IPCAS_2,0.4930092387664564
3276,ptr,raw,IPCAS_7,IPCAS_3,0.4930092837738723
3277,ptr,raw,IPCAS_7,IPCAS_4,0.4930090861413087
3278,ptr,raw,IPCAS_7,IPCAS_5,0.49198188632248907
3279,ptr,raw,IPCAS_7,IPCAS_6,0.49300933261670266
3280,ptr,raw,IPCAS_7,IPCAS_7,0.4930087622022198
3281,ptr,raw,IPCAS_7,IPCAS_8,0.4930089905207342
3282,ptr,raw,IPCAS_7,JHNU,0.4930091995199901
3283,ptr,raw,IPCAS_7,MRN_1,0.49300932483326915
3284,ptr,raw,IPCAS_7,NYU_1,0.49300927071125467
3285,ptr,raw,IPCAS_7,NYU_2,0.49294401392048065
3286,ptr,raw,IPCAS_7,SWU1,0.4930094319681739
3287,ptr,raw,IPCAS_7,SWU2,0.49300916796097555
3288,ptr,raw,IPCAS_7,SWU3,0.49300912271507685
3289,ptr,raw,IPCAS_7,SWU4,0.49291105350436526
3290,ptr,raw,IPCAS_7,UPSM_1,0.4930091167841955
3291,ptr,raw,IPCAS_7,UWM,0.4930083214943893
3292,ptr,raw,IPCAS_7,Utah1,0.4930092794597973
3293,ptr,raw,IPCAS_7,XHCUMS,0.4930096727923936
3294,ptr,raw,IPCAS_8,BMB_1,0.4930102199281205
3295,ptr,raw,IPCAS_8,BNU1,0.49301021992812044
3296,ptr,raw,IPCAS_8,BNU2,0.4930102199281203
3297,ptr,raw,IPCAS_8,BNU3,0.4930102199281203
3298,ptr,raw,IPCAS_8,HNU1,0.49301021992812005
3299,ptr,raw,IPCAS_8,IACAS_1,0.4930102199281202
3300,ptr,raw,IPCAS_8,IBATRT,0.4930102199281203
3301,ptr,raw,IPCAS_8,IPCAS_1,0.49300876220221984
3302,ptr,raw,IPCAS_8,IPCAS_2,0.4930102199281205
3303,ptr,raw,IPCAS_8,IPCAS_3,0.4930102199281202
3304,ptr,raw,IPCAS_8,IPCAS_4,0.4930102199281203
3305,ptr,raw,IPCAS_8,IPCAS_5,0.49070986513318604
3306,ptr,raw,IPCAS_8,IPCAS_6,0.49301021992812055
3307,ptr,raw,IPCAS_8,IPCAS_7,0.4930089905207342
3308,ptr,raw,IPCAS_8,IPCAS_8,0.4930102199281204
3309,ptr,raw,IPCAS_8,JHNU,0.49301021992812044
3310,ptr,raw,IPCAS_8,MRN_1,0.49301021992812033
3311,ptr,raw,IPCAS_8,NYU_1,0.4930102199281201
3312,ptr,raw,IPCAS_8,NYU_2,0.4929299190965941
3313,ptr,raw,IPCAS_8,SWU1,0.49301021992812
3314,ptr,raw,IPCAS_8,SWU2,0.49301021992812016
3315,ptr,raw,IPCAS_8,SWU3,0.4930102199281203
3316,ptr,raw,IPCAS_8,SWU4,0.4928866022033037
3317,ptr,raw,IPCAS_8,UPSM_1,0.4930094227342683
3318,ptr,raw,IPCAS_8,UWM,0.49300819931796097
3319,ptr,raw,IPCAS_8,Utah1,0.49301021992812005
3320,ptr,raw,IPCAS_8,XHCUMS,0.4930102199281204
3321,ptr,raw,JHNU,BMB_1,0.4930102199281205
3322,ptr,raw,JHNU,BNU1,0.49301021992812044
3323,ptr,raw,JHNU,BNU2,0.4930102199281204
3324,ptr,raw,JHNU,BNU3,0.4930102199281201
3325,ptr,raw,JHNU,HNU1,0.49301021992812005
3326,ptr,raw,JHNU,IACAS_1,0.49301021992812033
3327,ptr,raw,JHNU,IBATRT,0.4930102199281201
3328,ptr,raw,JHNU,IPCAS_1,0.49300904704521165
3329,ptr,raw,JHNU,IPCAS_2,0.4930102199281204
3330,ptr,raw,JHNU,IPCAS_3,0.4930102199281201
3331,ptr,raw,JHNU,IPCAS_4,0.4930102199281203
3332,ptr,raw,JHNU,IPCAS_5,0.4913305957921366
3333,ptr,raw,JHNU,IPCAS_6,0.4930102199281204
3334,ptr,raw,JHNU,IPCAS_7,0.4930091995199901
3335,ptr,raw,JHNU,IPCAS_8,0.49301021992812044
3336,ptr,raw,JHNU,JHNU,0.49301021992812033
3337,ptr,raw,JHNU,MRN_1,0.49301021992812005
3338,ptr,raw,JHNU,NYU_1,0.4930102199281202
3339,ptr,raw,JHNU,NYU_2,0.49293483842681385
3340,ptr,raw,JHNU,SWU1,0.49301021992812016
3341,ptr,raw,JHNU,SWU2,0.4930102199281202
3342,ptr,raw,JHNU,SWU3,0.4930102199281202
3343,ptr,raw,JHNU,SWU4,0.49289521491363925
3344,ptr,raw,JHNU,UPSM_1,0.4930095161983747
3345,ptr,raw,JHNU,UWM,0.4930087082123715
3346,ptr,raw,JHNU,Utah1,0.4930102199281203
3347,ptr,raw,JHNU,XHCUMS,0.4930102199281205
3348,ptr,raw,MRN_1,BMB_1,0.49301021992812016
3349,ptr,raw,MRN_1,BNU1,0.49301021992812033
3350,ptr,raw,MRN_1,BNU2,0.4930102199281202
3351,ptr,raw,MRN_1,BNU3,0.49301021992812055
3352,ptr,raw,MRN_1,HNU1,0.49301021992812005
3353,ptr,raw,MRN_1,IACAS_1,0.4930102199281205
3354,ptr,raw,MRN_1,IBATRT,0.4930102199281204
3355,ptr,raw,MRN_1,IPCAS_1,0.4930092096230407
3356,ptr,raw,MRN_1,IPCAS_2,0.49301021992812044
3357,ptr,raw,MRN_1,IPCAS_3,0.49301021992812033
3358,ptr,raw,MRN_1,IPCAS_4,0.4930102199281202
3359,ptr,raw,MRN_1,IPCAS_5,0.4916359819986788
3360,ptr,raw,MRN_1,IPCAS_6,0.49301021992812044
3361,ptr,raw,MRN_1,IPCAS_7,0.49300932483326915
3362,ptr,raw,MRN_1,IPCAS_8,0.49301021992812033
3363,ptr,raw,MRN_1,JHNU,0.49301021992812005
3364,ptr,raw,MRN_1,MRN_1,0.49301021992812033
3365,ptr,raw,MRN_1,NYU_1,0.4930102199281202
3366,ptr,raw,MRN_1,NYU_2,0.4929384588076656
3367,ptr,raw,MRN_1,SWU1,0.4930102199281199
3368,ptr,raw,MRN_1,SWU2,0.4930102199281204
3369,ptr,raw,MRN_1,SWU3,0.4930102199281202
3370,ptr,raw,MRN_1,SWU4,0.4929014554958202
3371,ptr,raw,MRN_1,UPSM_1,0.4930095781620006
3372,ptr,raw,MRN_1,UWM,0.49300896789360443
3373,ptr,raw,MRN_1,Utah1,0.49301021992812044
3374,ptr,raw,MRN_1,XHCUMS,0.4930102199281204
3375,ptr,raw,NYU_1,BMB_1,0.49301021992812033
3376,ptr,raw,NYU_1,BNU1,0.49301021992812016
3377,ptr,raw,NYU_1,BNU2,0.49301021992812044
3378,ptr,raw,NYU_1,BNU3,0.49301021992812033
3379,ptr,raw,NYU_1,HNU1,0.4930102199281203
3380,ptr,raw,NYU_1,IACAS_1,0.49301021992812033
3381,ptr,raw,NYU_1,IBATRT,0.4930102199281202
3382,ptr,raw,NYU_1,IPCAS_1,0.4930091401311571
3383,ptr,raw,NYU_1,IPCAS_2,0.4930102199281205
3384,ptr,raw,NYU_1,IPCAS_3,0.49301021992812016
3385,ptr,raw,NYU_1,IPCAS_4,0.4930102199281202
3386,ptr,raw,NYU_1,IPCAS_5,0.4915092792108583
3387,ptr,raw,NYU_1,IPCAS_6,0.4930102199281204
3388,ptr,raw,NYU_1,IPCAS_7,0.49300927071125467
3389,ptr,raw,NYU_1,IPCAS_8,0.4930102199281201
3390,ptr,raw,NYU_1,JHNU,0.4930102199281202
3391,ptr,raw,NYU_1,MRN_1,0.4930102199281202
3392,ptr,raw,NYU_1,NYU_1,0.49301021992812016
3393,ptr,raw,NYU_1,NYU_2,0.4929368221505325
3394,ptr,raw,NYU_1,SWU1,0.4930102199281201
3395,ptr,raw,NYU_1,SWU2,0.49301021992812005
3396,ptr,raw,NYU_1,SWU3,0.49301021992812033
3397,ptr,raw,NYU_1,SWU4,0.49289864448663584
3398,ptr,raw,NYU_1,UPSM_1,0.4930095508080347
3399,ptr,raw,NYU_1,UWM,0.4930088593839464
3400,ptr,raw,NYU_1,Utah1,0.49301021992812033
3401,ptr,raw,NYU_1,XHCUMS,0.4930102199281206
3402,ptr,raw,NYU_2,BMB_1,0.49294219271962453
3403,ptr,raw,NYU_2,BNU1,0.4929406080591935
3404,ptr,raw,NYU_2,BNU2,0.4929419707711466
3405,ptr,raw,NYU_2,BNU3,0.4929447477321498
3406,ptr,raw,NYU_2,HNU1,0.49295759510645343
3407,ptr,raw,NYU_2,IACAS_1,0.4929341531404382
3408,ptr,raw,NYU_2,IBATRT,0.4929399060907673
3409,ptr,raw,NYU_2,IPCAS_1,0.49294118739141896
3410,ptr,raw,NYU_2,IPCAS_2,0.4929359095671517
3411,ptr,raw,NYU_2,IPCAS_3,0.4929372064320903
3412,ptr,raw,NYU_2,IPCAS_4,0.4929320204267654
3413,ptr,raw,NYU_2,IPCAS_5,0.4925584028615267
3414,ptr,raw,NYU_2,IPCAS_6,0.4929387041448299
3415,ptr,raw,NYU_2,IPCAS_7,0.49294401392048065
3416,ptr,raw,NYU_2,IPCAS_8,0.4929299190965941
3417,ptr,raw,NYU_2,JHNU,0.49293483842681385
3418,ptr,raw,NYU_2,MRN_1,0.4929384588076656
3419,ptr,raw,NYU_2,NYU_1,0.4929368221505325
3420,ptr,raw,NYU_2,NYU_2,0.49292570127514024
3421,ptr,raw,NYU_2,SWU1,0.492942081926125
3422,ptr,raw,NYU_2,SWU2,0.49293401458526953
3423,ptr,raw,NYU_2,SWU3,0.4929328877040442
3424,ptr,raw,NYU_2,SWU4,0.4929040886385303
3425,ptr,raw,NYU_2,UPSM_1,0.4929522325972909
3426,ptr,raw,NYU_2,UWM,0.492936464112592
3427,ptr,raw,NYU_2,Utah1,0.4929370787861185
3428,ptr,raw,NYU_2,XHCUMS,0.49295275188797627
3429,ptr,raw,SWU1,BMB_1,0.49301021992812055
3430,ptr,raw,SWU1,BNU1,0.49301021992811983
3431,ptr,raw,SWU1,BNU2,0.4930102199281202
3432,ptr,raw,SWU1,BNU3,0.49301021992812033
3433,ptr,raw,SWU1,HNU1,0.4930102199281203
3434,ptr,raw,SWU1,IACAS_1,0.49301021992812016
3435,ptr,raw,SWU1,IBATRT,0.4930102199281202
3436,ptr,raw,SWU1,IPCAS_1,0.49300934404131314
3437,ptr,raw,SWU1,IPCAS_2,0.49301021992812033
3438,ptr,raw,SWU1,IPCAS_3,0.4930102199281204
3439,ptr,raw,SWU1,IPCAS_4,0.4930102199281201
3440,ptr,raw,SWU1,IPCAS_5,0.4918662597057745
3441,ptr,raw,SWU1,IPCAS_6,0.4930102199281202
3442,ptr,raw,SWU1,IPCAS_7,0.4930094319681739
3443,ptr,raw,SWU1,IPCAS_8,0.49301021992812
3444,ptr,raw,SWU1,JHNU,0.49301021992812016
3445,ptr,raw,SWU1,MRN_1,0.4930102199281199
3446,ptr,raw,SWU1,NYU_1,0.4930102199281201
3447,ptr,raw,SWU1,NYU_2,0.492942081926125
3448,ptr,raw,SWU1,SWU1,0.4930102199281201
3449,ptr,raw,SWU1,SWU2,0.49301021992812016
3450,ptr,raw,SWU1,SWU3,0.49301021992812016
3451,ptr,raw,SWU1,SWU4,0.4929076194764441
3452,ptr,raw,SWU1,UPSM_1,0.493009635167014
3453,ptr,raw,SWU1,UWM,0.4930091679609756
3454,ptr,raw,SWU1,Utah1,0.49301021992812033
3455,ptr,raw,SWU1,XHCUMS,0.49301021992812
3456,ptr,raw,SWU2,BMB_1,0.4930102199281203
3457,ptr,raw,SWU2,BNU1,0.49301021992812033
3458,ptr,raw,SWU2,BNU2,0.4930102199281206
3459,ptr,raw,SWU2,BNU3,0.49301021992812033
3460,ptr,raw,SWU2,HNU1,0.4930102199281201
3461,ptr,raw,SWU2,IACAS_1,0.4930102199281203
3462,ptr,raw,SWU2,IBATRT,0.49301021992812044
3463,ptr,raw,SWU2,IPCAS_1,0.4930090051565365
3464,ptr,raw,SWU2,IPCAS_2,0.49301021992812044
3465,ptr,raw,SWU2,IPCAS_3,0.4930102199281203
3466,ptr,raw,SWU2,IPCAS_4,0.49301021992812044
3467,ptr,raw,SWU2,IPCAS_5,0.49124661458533736
3468,ptr,raw,SWU2,IPCAS_6,0.4930102199281205
3469,ptr,raw,SWU2,IPCAS_7,0.49300916796097555
3470,ptr,raw,SWU2,IPCAS_8,0.49301021992812016
3471,ptr,raw,SWU2,JHNU,0.4930102199281202
3472,ptr,raw,SWU2,MRN_1,0.4930102199281204
3473,ptr,raw,SWU2,NYU_1,0.49301021992812005
3474,ptr,raw,SWU2,NYU_2,0.49293401458526953
3475,ptr,raw,SWU2,SWU1,0.49301021992812016
3476,ptr,raw,SWU2,SWU2,0.4930102199281203
3477,ptr,raw,SWU2,SWU3,0.4930102199281203
3478,ptr,raw,SWU2,SWU4,0.49289378331594874
3479,ptr,raw,SWU2,UPSM_1,0.4930095013308451
3480,ptr,raw,SWU2,UWM,0.493008637900011
3481,ptr,raw,SWU2,Utah1,0.4930102199281203
3482,ptr,raw,SWU2,XHCUMS,0.4930102199281204
3483,ptr,raw,SWU3,BMB_1,0.4930102199281204
3484,ptr,raw,SWU3,BNU1,0.4930102199281203
3485,ptr,raw,SWU3,BNU2,0.4930102199281204
3486,ptr,raw,SWU3,BNU3,0.4930102199281202
3487,ptr,raw,SWU3,HNU1,0.49301021992812033
3488,ptr,raw,SWU3,IACAS_1,0.4930102199281203
3489,ptr,raw,SWU3,IBATRT,0.4930102199281203
3490,ptr,raw,SWU3,IPCAS_1,0.4930089444179572
3491,ptr,raw,SWU3,IPCAS_2,0.49301021992812033
3492,ptr,raw,SWU3,IPCAS_3,0.49301021992812044
3493,ptr,raw,SWU3,IPCAS_4,0.4930102199281201
3494,ptr,raw,SWU3,IPCAS_5,0.49112064277513867
3495,ptr,raw,SWU3,IPCAS_6,0.4930102199281204
3496,ptr,raw,SWU3,IPCAS_7,0.49300912271507685
3497,ptr,raw,SWU3,IPCAS_8,0.4930102199281203
3498,ptr,raw,SWU3,JHNU,0.4930102199281202
3499,ptr,raw,SWU3,MRN_1,0.4930102199281202
3500,ptr,raw,SWU3,NYU_1,0.49301021992812033
3501,ptr,raw,SWU3,NYU_2,0.4929328877040442
3502,ptr,raw,SWU3,SWU1,0.49301021992812016
3503,ptr,raw,SWU3,SWU2,0.4930102199281203
3504,ptr,raw,SWU3,SWU3,0.4930102199281202
3505,ptr,raw,SWU3,SWU4,0.4928918181410599
3506,ptr,raw,SWU3,UPSM_1,0.4930094805019386
3507,ptr,raw,SWU3,UWM,0.4930085333031113
3508,ptr,raw,SWU3,Utah1,0.4930102199281203
3509,ptr,raw,SWU3,XHCUMS,0.49301021992812055
3510,ptr,raw,SWU4,BMB_1,0.49290780670354567
3511,ptr,raw,SWU4,BNU1,0.49290512171263967
3512,ptr,raw,SWU4,BNU2,0.4929074315635288
3513,ptr,raw,SWU4,BNU3,0.4929121037619196
3514,ptr,raw,SWU4,HNU1,0.49293312865467676
3515,ptr,raw,SWU4,IACAS_1,0.4928940243855392
3516,ptr,raw,SWU4,IBATRT,0.49290392741473615
3517,ptr,raw,SWU4,IPCAS_1,0.4929062964434471
3518,ptr,raw,SWU4,IPCAS_2,0.49289706983322795
3519,ptr,raw,SWU4,IPCAS_3,0.4928993060011108
3520,ptr,raw,SWU4,IPCAS_4,0.4928903001694306
3521,ptr,raw,SWU4,IPCAS_5,0.4924682055795357
3522,ptr,raw,SWU4,IPCAS_6,0.4929018754357134
3523,ptr,raw,SWU4,IPCAS_7,0.49291105350436526
3524,ptr,raw,SWU4,IPCAS_8,0.4928866022033037
3525,ptr,raw,SWU4,JHNU,0.49289521491363925
3526,ptr,raw,SWU4,MRN_1,0.4929014554958202
3527,ptr,raw,SWU4,NYU_1,0.49289864448663584
3528,ptr,raw,SWU4,NYU_2,0.4929040886385303
3529,ptr,raw,SWU4,SWU1,0.4929076194764441
3530,ptr,raw,SWU4,SWU2,0.49289378331594874
3531,ptr,raw,SWU4,SWU3,0.4928918181410599
3532,ptr,raw,SWU4,SWU4,0.49287909271534747
3533,ptr,raw,SWU4,UPSM_1,0.4929246173009272
3534,ptr,raw,SWU4,UWM,0.49289823875775646
3535,ptr,raw,SWU4,Utah1,0.49289908636957225
3536,ptr,raw,SWU4,XHCUMS,0.49292531456190714
3537,ptr,raw,UPSM_1,BMB_1,0.49300963683776006
3538,ptr,raw,UPSM_1,BNU1,0.4930096125423281
3539,ptr,raw,UPSM_1,BNU2,0.493009633486666
3540,ptr,raw,UPSM_1,BNU3,0.49300967425532316
3541,ptr,raw,UPSM_1,HNU1,0.4930098348684482
3542,ptr,raw,UPSM_1,IACAS_1,0.49300950385223896
3543,ptr,raw,UPSM_1,IBATRT,0.4930096014989504
3544,ptr,raw,UPSM_1,IPCAS_1,0.49300903340703844
3545,ptr,raw,UPSM_1,IPCAS_2,0.4930095350904491
3546,ptr,raw,UPSM_1,IPCAS_3,0.493009557325438
3547,ptr,raw,UPSM_1,IPCAS_4,0.49300946407024543
3548,ptr,raw,UPSM_1,IPCAS_5,0.49229455532420135
3549,ptr,raw,UPSM_1,IPCAS_6,0.4930095821730386
3550,ptr,raw,UPSM_1,IPCAS_7,0.4930091167841955
3551,ptr,raw,UPSM_1,IPCAS_8,0.4930094227342683
3552,ptr,raw,UPSM_1,JHNU,0.4930095161983747
3553,ptr,raw,UPSM_1,MRN_1,0.4930095781620006
3554,ptr,raw,UPSM_1,NYU_1,0.4930095508080347
3555,ptr,raw,UPSM_1,NYU_2,0.4929522325972909
3556,ptr,raw,UPSM_1,SWU1,0.493009635167014
3557,ptr,raw,UPSM_1,SWU2,0.4930095013308451
3558,ptr,raw,UPSM_1,SWU3,0.4930094805019386
3559,ptr,raw,UPSM_1,SWU4,0.4929246173009272
3560,ptr,raw,UPSM_1,UPSM_1,0.4930093326167022
3561,ptr,raw,UPSM_1,UWM,0.4930088816879491
3562,ptr,raw,UPSM_1,Utah1,0.493009555167123
3563,ptr,raw,UPSM_1,XHCUMS,0.4930097791470708
3564,ptr,raw,UWM,BMB_1,0.49300917335567873
3565,ptr,raw,UWM,BNU1,0.4930090924053242
3566,ptr,raw,UWM,BNU2,0.4930091625103685
3567,ptr,raw,UWM,BNU3,0.4930092880485491
3568,ptr,raw,UWM,HNU1,0.49300967571045073
3569,ptr,raw,UWM,IACAS_1,0.49300865006945815
3570,ptr,raw,UWM,IBATRT,0.49300905374739973
3571,ptr,raw,UWM,IPCAS_1,0.49300806033419325
3572,ptr,raw,UWM,IPCAS_2,0.49300879278388215
3573,ptr,raw,UWM,IPCAS_3,0.49300888606128335
3574,ptr,raw,UWM,IPCAS_4,0.4930084453052848
3575,ptr,raw,UWM,IPCAS_5,0.4915078318234391
3576,ptr,raw,UWM,IPCAS_6,0.4930089830697804
3577,ptr,raw,UWM,IPCAS_7,0.4930083214943893
3578,ptr,raw,UWM,IPCAS_8,0.49300819931796097
3579,ptr,raw,UWM,JHNU,0.4930087082123715
3580,ptr,raw,UWM,MRN_1,0.49300896789360443
3581,ptr,raw,UWM,NYU_1,0.4930088593839464
3582,ptr,raw,UWM,NYU_2,0.492936464112592
3583,ptr,raw,UWM,SWU1,0.4930091679609756
3584,ptr,raw,UWM,SWU2,0.493008637900011
3585,ptr,raw,UWM,SWU3,0.4930085333031113
3586,ptr,raw,UWM,SWU4,0.49289823875775646
3587,ptr,raw,UWM,UPSM_1,0.4930088816879491
3588,ptr,raw,UWM,UWM,0.4930074988397725
3589,ptr,raw,UWM,Utah1,0.49300887728584325
3590,ptr,raw,UWM,XHCUMS,0.49300955732543805
3591,ptr,raw,Utah1,BMB_1,0.4930102199281203
3592,ptr,raw,Utah1,BNU1,0.4930102199281203
3593,ptr,raw,Utah1,BNU2,0.4930102199281203
3594,ptr,raw,Utah1,BNU3,0.49301021992812044
3595,ptr,raw,Utah1,HNU1,0.49301021992812005
3596,ptr,raw,Utah1,IACAS_1,0.4930102199281203
3597,ptr,raw,Utah1,IBATRT,0.4930102199281205
3598,ptr,raw,Utah1,IPCAS_1,0.49300915143793117
3599,ptr,raw,Utah1,IPCAS_2,0.49301021992812044
3600,ptr,raw,Utah1,IPCAS_3,0.4930102199281201
3601,ptr,raw,Utah1,IPCAS_4,0.49301021992812016
3602,ptr,raw,Utah1,IPCAS_5,0.4915302713887221
3603,ptr,raw,Utah1,IPCAS_6,0.49301021992812016
3604,ptr,raw,Utah1,IPCAS_7,0.4930092794597973
3605,ptr,raw,Utah1,IPCAS_8,0.49301021992812005
3606,ptr,raw,Utah1,JHNU,0.4930102199281203
3607,ptr,raw,Utah1,MRN_1,0.49301021992812044
3608,ptr,raw,Utah1,NYU_1,0.49301021992812033
3609,ptr,raw,Utah1,NYU_2,0.4929370787861185
3610,ptr,raw,Utah1,SWU1,0.49301021992812033
3611,ptr,raw,Utah1,SWU2,0.4930102199281203
3612,ptr,raw,Utah1,SWU3,0.4930102199281203
3613,ptr,raw,Utah1,SWU4,0.49289908636957225
3614,ptr,raw,Utah1,UPSM_1,0.493009555167123
3615,ptr,raw,Utah1,UWM,0.49300887728584325
3616,ptr,raw,Utah1,Utah1,0.4930102199281201
3617,ptr,raw,Utah1,XHCUMS,0.4930102199281202
3618,ptr,raw,XHCUMS,BMB_1,0.49301021992812016
3619,ptr,raw,XHCUMS,BNU1,0.49301021992812044
3620,ptr,raw,XHCUMS,BNU2,0.49301021992812005
3621,ptr,raw,XHCUMS,BNU3,0.4930102199281203
3622,ptr,raw,XHCUMS,HNU1,0.49301021992812033
3623,ptr,raw,XHCUMS,IACAS_1,0.49301021992812033
3624,ptr,raw,XHCUMS,IBATRT,0.49301021992812005
3625,ptr,raw,XHCUMS,IPCAS_1,0.49300963179663304
3626,ptr,raw,XHCUMS,IPCAS_2,0.49301021992812066
3627,ptr,raw,XHCUMS,IPCAS_3,0.4930102199281204
3628,ptr,raw,XHCUMS,IPCAS_4,0.49301021992812044
3629,ptr,raw,XHCUMS,IPCAS_5,0.49230241845275613
3630,ptr,raw,XHCUMS,IPCAS_6,0.49301021992812033
3631,ptr,raw,XHCUMS,IPCAS_7,0.4930096727923936
3632,ptr,raw,XHCUMS,IPCAS_8,0.4930102199281204
3633,ptr,raw,XHCUMS,JHNU,0.4930102199281205
3634,ptr,raw,XHCUMS,MRN_1,0.4930102199281204
3635,ptr,raw,XHCUMS,NYU_1,0.4930102199281206
3636,ptr,raw,XHCUMS,NYU_2,0.49295275188797627
3637,ptr,raw,XHCUMS,SWU1,0.49301021992812
3638,ptr,raw,XHCUMS,SWU2,0.4930102199281204
3639,ptr,raw,XHCUMS,SWU3,0.49301021992812055
3640,ptr,raw,XHCUMS,SWU4,0.49292531456190714
3641,ptr,raw,XHCUMS,UPSM_1,0.4930097791470708
3642,ptr,raw,XHCUMS,UWM,0.49300955732543805
3643,ptr,raw,XHCUMS,Utah1,0.4930102199281202
3644,ptr,raw,XHCUMS,XHCUMS,0.49301021992812044
3645,ptr,zscore,BMB_1,BMB_1,-5.292818337804828e-18
3646,ptr,zscore,BMB_1,BNU1,-1.9505597947541128e-18
3647,ptr,zscore,BMB_1,BNU2,-8.761451329300499e-18
3648,ptr,zscore,BMB_1,BNU3,-1.58191332636757e-18
3649,ptr,zscore,BMB_1,HNU1,-1.5433071082835996e-17
3650,ptr,zscore,BMB_1,IACAS_1,-2.5206658917576965e-17
3651,ptr,zscore,BMB_1,IBATRT,1.0361532287707584e-17
3652,ptr,zscore,BMB_1,IPCAS_1,5.354168181551775e-18
3653,ptr,zscore,BMB_1,IPCAS_2,1.0798521820062314e-18
3654,ptr,zscore,BMB_1,IPCAS_3,6.298358614241251e-18
3655,ptr,zscore,BMB_1,IPCAS_4,-6.162870667306991e-18
3656,ptr,zscore,BMB_1,IPCAS_5,7.913110344486524e-18
3657,ptr,zscore,BMB_1,IPCAS_6,-1.2052986834492273e-17
3658,ptr,zscore,BMB_1,IPCAS_7,1.263806781187117e-17
3659,ptr,zscore,BMB_1,IPCAS_8,-4.648224774052654e-18
3660,ptr,zscore,BMB_1,JHNU,-1.451698423854536e-17
3661,ptr,zscore,BMB_1,MRN_1,1.2827694601634461e-18
3662,ptr,zscore,BMB_1,NYU_1,2.3052668559459033e-19
3663,ptr,zscore,BMB_1,NYU_2,-1.17421696501918e-18
3664,ptr,zscore,BMB_1,SWU1,9.34365821083216e-18
3665,ptr,zscore,BMB_1,SWU2,-1.951159019585192e-17
3666,ptr,zscore,BMB_1,SWU3,-6.970901194204081e-18
3667,ptr,zscore,BMB_1,SWU4,-5.837394887110014e-18
3668,ptr,zscore,BMB_1,UPSM_1,-1.4161137439230452e-17
3669,ptr,zscore,BMB_1,UWM,5.354168181551775e-18
3670,ptr,zscore,BMB_1,Utah1,6.735176662389844e-18
3671,ptr,zscore,BMB_1,XHCUMS,-1.0187581573018722e-18
3672,ptr,zscore,BNU1,BMB_1,-1.9505597947541128e-18
3673,ptr,zscore,BNU1,BNU1,3.2832163377440133e-18
3674,ptr,zscore,BNU1,BNU2,-4.89404435344967e-18
3675,ptr,zscore,BNU1,BNU3,3.213393270294657e-18
3676,ptr,zscore,BNU1,HNU1,-1.3172220817750324e-17
3677,ptr,zscore,BNU1,IACAS_1,-2.0535396596945473e-17
3678,ptr,zscore,BNU1,IBATRT,1.582425272427883e-17
3679,ptr,zscore,BNU1,IPCAS_1,1.0420854037446367e-17
3680,ptr,zscore,BNU1,IPCAS_2,6.875413523364797e-18
3681,ptr,zscore,BNU1,IPCAS_3,1.1695268632076184e-17
3682,ptr,zscore,BNU1,IPCAS_4,-8.74025171189388e-19
3683,ptr,zscore,BNU1,IPCAS_5,1.3050784942532452e-17
3684,ptr,zscore,BNU1,IPCAS_6,-7.894097241316398e-18
3685,ptr,zscore,BNU1,IPCAS_7,1.676442293430998e-17
3686,ptr,zscore,BNU1,IPCAS_8,2.153159805333637e-18
3687,ptr,zscore,BNU1,JHNU,-9.748779113698941e-18
3688,ptr,zscore,BNU1,MRN_1,6.712259380523564e-18
3689,ptr,zscore,BNU1,NYU_1,6.024671747565626e-18
3690,ptr,zscore,BNU1,NYU_2,6.659302355590603e-19
3691,ptr,zscore,BNU1,SWU1,1.4294637532117027e-17
3692,ptr,zscore,BNU1,SWU2,-1.5479681029059326e-17
3693,ptr,zscore,BNU1,SWU3,3.8160189890445765e-20
3694,ptr,zscore,BNU1,SWU4,-3.682243941338744e-18
3695,ptr,zscore,BNU1,UPSM_1,-1.1583434783649835e-17
3696,ptr,zscore,BNU1,UWM,1.2049343495131251e-17
3697,ptr,zscore,BNU1,Utah1,1.223461563525811e-17
3698,ptr,zscore,BNU1,XHCUMS,1.796568232010367e-18
3699,ptr,zscore,BNU2,BMB_1,-8.761451329300499e-18
3700,ptr,zscore,BNU2,BNU1,-4.89404435344967e-18
3701,ptr,zscore,BNU2,BNU2,-1.246091895642929e-17
3702,ptr,zscore,BNU2,BNU3,-4.3391922794509936e-18
